propertyCode,thumbnail,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,highlight,topNewDevelopment,topPlus,externalReference,description,parkingSpace,newDevelopmentFinished,neighborhood
33410473,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/5a/58/fe/244561479.jpg,44,5,880000.0,{'price': {'amount': 880000.0}},flat,sale,184.0,3,3,"avenida Dom João II, 24",Lisboa,Parque das Nações,Expo Central,pt,38.7640818,-9.0978233,True,https://www.idealista.pt/imovel/33410473/,False,good,False,True,4783.0,{'typology': 'flat'},"{'subtitle': 'Parque das Nações, Lisboa', 'title': 'Piso en avenida Dom João Ii, 24'}",False,False,False,False,,False,False,UP_118,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33410470,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/6c/9f/f3/244561013.jpg,17,1,580000.0,{'price': {'amount': 580000.0}},flat,sale,100.0,2,1,"rua Cervantes, 4",Lisboa,Areeiro,Centro,pt,38.7427927,-9.1352952,True,https://www.idealista.pt/imovel/33410470/,False,good,False,False,5800.0,{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Piso en rua Cervantes, 4'}",True,False,False,False,,False,False,265240050,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33405112,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/af/aa/6e/244238381.jpg,52,,2500000.0,{'price': {'amount': 2500000.0}},flat,sale,228.0,4,4,Santos-o-Velho - Madragoa,Lisboa,Estrela,Santos-o-Velho - Madragoa,pt,38.7098259,-9.1569226,False,https://www.idealista.pt/imovel/33405112/,False,good,False,,10965.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,KWPT-000100,"Bienvenido a esta excepcional casa adosada T4 de lujo, estrictamente nueva, con 228 m2 + 195 m2 de áreas privadas al aire libre. Donde la esencia de la rica historia de Lisboa se entrelaza armoniosamente con la vida urbana contemporánea. Ubicado en el corazón de esta vibrante ciudad, este desarrollo ofrece una propuesta única, diferente a cualquier otra en el mercado. Permítanos llevarlo en un viaje a través de la fascinante combinación de encanto antiguo y diseño de vanguardia. Ubicación incomparable: una redefinición del mantra inmobiliario \Situada a sólo 200 metros de la Embajada de Francia, esta propiedad ofrece más que proximidad a los principales lugares de interés. Encarna la esencia de la vida urbana del sur de Europa y ofrece un refugio tranquilo lejos del ajetreo y el bullicio de la ciudad. Imagínese ser acariciado por la suave brisa que viene del río, rodeado por el aroma de lavanda, mientras se encuentra a sólo unos pasos de las maravillas del entorno rural de Lisboa: experimente el raro encanto de un país. ambiente en la ciudad. Los espacios verdes brindan un telón de fondo sereno para un edificio que mantiene su fachada histórica pero ahora incorpora un diseño interior moderno. Disfrute de espacios verdes incomparables y una amplia piscina, que ofrece a los residentes un refugio de la ajetreada vida de la ciudad sin comprometer la comodidad. Diseño y acabados excepcionales: ingrese a este edificio meticulosamente diseñado, donde los estándares excepcionales se combinan con un diseño interior exquisito. Cada espacio es una combinación armoniosa de elementos tradicionales y lujo contemporáneo. La madera maciza, los azulejos tradicionales originales y la abundante luz natural crean ambientes de \La cocina totalmente equipada cuenta con los últimos electrodomésticos de alta calidad, complementados con paletas relajantes y acabados de calidad. Encanto histórico, vida moderna: Sumérgete en el rico patrimonio de Lisboa. Un tributo al pasado arquitectónico de la ciudad, esta joya histórica ofrece una visión de la belleza de épocas pasadas. Desde las majestuosas entradas a nivel del suelo hasta los ecos de los carruajes tirados por caballos, cada detalle rinde homenaje a la prestigiosa historia de esta zona de Lisboa, al tiempo que abraza las comodidades de la vida contemporánea. Servicios Premium: una experiencia elevada para los residentes. Disfrute de la comodidad de excelentes instalaciones de estacionamiento cubierto, lo que hace que vivir en la ciudad y ser propietario de un automóvil sea muy sencillo. Disfrute del raro lujo de un jardín privado y una piscina, que ofrecen a los residentes un santuario dentro del bullicioso paisaje urbano. Esta propiedad representa una oportunidad única de poseer una parte del pasado legendario de Lisboa y al mismo tiempo abrazar la comodidad del lujo moderno. Con su ubicación inigualable, diseño excepcional y comodidades premium, esta propiedad se destaca como una oferta verdaderamente exclusiva en el mercado. Experimente toda la magia de esta Villa y descubra un estilo de vida que combina perfectamente el encanto del viejo mundo con la sofisticación contemporánea. Français ci-dessous: Bienvenido a esta excepcional casa de ciudad nueva de 4 habitaciones con 228 m² + 195 m² de espacios exteriores privados, todo nuevo, o la esencia de la historia rica de Lisboa se marie parfaitement con la vida urbana contemporánea. Situé en esta ciudad dinámica, este desarrollo propone una oferta única, distinta de todos los demás en el mercado. Embárquese en un viaje cautivador a través de una mezcla de encanto antiguo y diseño de vanguardia. Emplacement inégal: Une redédefinition du mantra immobilier: \A 200 metros de la Embajada de Francia, Notre Développement se distingue por su proximidad a los principales lugares de interés. Il encarna la esencia de la vida urbana del sur de Europa, tout en offrant a hav.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33409143,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d8/d4/80/244432901.jpg,16,1,208000.0,{'price': {'amount': 208000.0}},flat,sale,57.0,2,1,"rua Guilherme Anjos, 11",Lisboa,Campo de Ourique,Prazeres - Maria Pia,pt,38.7185867,-9.1721041,True,https://www.idealista.pt/imovel/33409143/,True,good,False,False,3649.0,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Piso en rua Guilherme Anjos, 11'}",False,False,False,False,,False,False,APA_2019,,,,
33410279,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c0/a9/9b/244555774.jpg,23,,395000.0,{'price': {'amount': 395000.0}},flat,sale,83.0,1,1,Campo Grande,Lisboa,Alvalade,Campo Grande,pt,38.7563877,-9.1513199,False,https://www.idealista.pt/imovel/33410279/,False,good,False,True,4759.0,{'typology': 'flat'},"{'subtitle': 'Alvalade, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,C0223-07093,"¡Bienvenido a tu nuevo hogar en Alvalade, Lisboa! Este apartamento de 1 dormitorio ofrece un espacio bien dividido, proporcionando una atmósfera acogedora y funcional. Al entrar, eres recibido por dos pasillos, ambos con armarios empotrados, que ofrecen un amplio espacio de almacenamiento. El salón, espacioso e iluminado, es el lugar perfecto para relajarse, mientras que la cocina equipada es una invitación a la creatividad culinaria. Ambos espacios tienen acceso directo a una espectacular terraza de casi 100 metros cuadrados, ideal para momentos de ocio o entretenimiento al aire libre. El dormitorio, generosamente amplio con 23 metros cuadrados, proporciona flexibilidad en la decoración, permitiéndote crear el ambiente perfecto para tu gusto. El baño, con un diseño clásico, presenta una bañera y acabados de alta calidad, proporcionando un toque de elegancia. Este apartamento ofrece una plaza de aparcamiento, una verdadera ventaja en esta privilegiada localidad. La propiedad es una elección ideal para quien busca un hogar en Alvalade, una zona conocida por sus comodidades modernas y su ambiente acogedor. Características principales: Ubicación perfecta: Disfruta de una ubicación privilegiada, con transporte público en la puerta y la estación de metro de Alvalade a menos de 800 metros, además de la estación de tren de Entrecampos y el Campus Universitario del Campo Grande a solo 350 metros de distancia. Servicios locales: Escuelas primarias y secundarias en las proximidades, así como una variedad de servicios, desde finanzas y centros de salud hasta clínicas especializadas, supermercados (Continente y Pingo Doce) y el tradicional mercado de Alvalade. Terraza espaciosa: Disfruta de la terraza privada de casi 100 metros cuadrados, que ofrece una vista despejada y un espacio ideal para relajarse o entretenerse. Este es el momento perfecto para hacer de este apartamento tu nuevo hogar. ¡No pierdas la oportunidad! Ponte en contacto con nosotros para programar una visita y explorar todas las maravillas que esta propiedad en Alvalade tiene para ofrecer. Century 21 Naciones, líder del mercado en venta y alquiler de inmuebles en Portugal y España, está comprometida a ofrecer las mejores oportunidades de inversión inmobiliaria en Lisboa y en todo el país. Confía en nosotros para encontrar el hogar perfecto para ti. FOTOS CON HOMESTAGING.",,,
33410278,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/61/09/1c/244555710.jpg,32,,307000.0,{'price': {'amount': 307000.0}},flat,sale,89.0,3,1,Olivais,Lisboa,Olivais,,pt,38.7600338,-9.1166862,False,https://www.idealista.pt/imovel/33410278/,False,good,False,False,3449.0,{'typology': 'flat'},"{'subtitle': 'Olivais, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,C0223-07092,,,,
33410284,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/72/fb/38/244555281.jpg,25,,395000.0,{'price': {'amount': 395000.0}},flat,sale,90.0,2,2,Entrecampos,Lisboa,Avenidas Novas,Entrecampos,pt,38.7413813,-9.1625246,False,https://www.idealista.pt/imovel/33410284/,False,good,False,True,4389.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,C0223-07087,,,,
33410271,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b2/6e/61/244554717.jpg,29,,750000.0,{'price': {'amount': 750000.0}},duplex,sale,135.0,2,3,Príncipe Real - São Bento,Lisboa,Misericórdia,Príncipe Real - São Bento,pt,38.7144134,-9.148873,False,https://www.idealista.pt/imovel/33410271/,False,good,False,True,5556.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Misericórdia, Lisboa', 'title': 'Dúplex'}",False,False,False,False,,False,False,C0518-00046,,,,
33410270,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/5c/59/98/244554661.jpg,26,,505000.0,{'price': {'amount': 505000.0}},flat,sale,78.0,1,1,Bairro Alto,Lisboa,Misericórdia,Bairro Alto,pt,38.7103151,-9.1479411,False,https://www.idealista.pt/imovel/33410270/,False,good,False,True,6474.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,C0518-00047,,,,
33410245,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/62/c5/ac/244554289.jpg,28,,249000.0,{'price': {'amount': 249000.0}},flat,sale,56.0,1,1,Alto da Ajuda,Lisboa,Ajuda,Alto da Ajuda,pt,38.708666,-9.2003593,False,https://www.idealista.pt/imovel/33410245/,False,good,False,False,4446.0,{'typology': 'flat'},"{'subtitle': 'Ajuda, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,0651-05385,,,,
33410217,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/63/6d/0c/244553303.jpg,18,2,395000.0,{'price': {'amount': 395000.0}},flat,sale,68.0,2,1,Poço do Borratém,Lisboa,Santa Maria Maior,Castelo - Mouraria,pt,38.7131614,-9.1350424,False,https://www.idealista.pt/imovel/33410217/,False,good,False,,5809.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Piso en Poço do Borratém'}",True,False,False,False,,False,False,APA_123,"En una ubicación privilegiada, en el centro de Lisboa, junto a la Plaza de Martim Moniz, encontramos este apartamento, en proceso de rehabilitación, en un edificio antiguo, muy característico de la ciudad. Este apartamento T2 de 52m2 consta de un salón con cocina americana, dos dormitorios y un baño. En las cercanías encontrarás todo tipo de servicios, supermercados, restaurantes, cafés y farmacias.",,,
33410171,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ce/e7/80/244549719.jpg,9,3,237500.0,{'price': {'amount': 237500.0}},flat,sale,55.0,2,1,Estrada de Benfica,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.7414555,-9.1722868,False,https://www.idealista.pt/imovel/33410171/,False,good,False,True,4318.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,,"Ubicado en el Barrio de las Furnas, a solo 5 minutos a pie de la estación de metro Jardim Zoológico, cerca de escuelas, universidades y de las principales vías de acceso a Lisboa. 3er piso con ascensor, remodelado con óptima exposición solar. No pierda esta oportunidad, llame para programar una visita.",,,
33410104,https://img3.idealista.pt/blur/WEB_LISTING/180/id.pro.pt.image.master/90/ab/b7/244534858.jpg,18,1,730000.0,{'price': {'amount': 730000.0}},flat,sale,92.0,2,2,Centro,Lisboa,Campolide,Centro,pt,38.724606,-9.158425,False,https://www.idealista.pt/imovel/33410104/,True,good,False,True,7935.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,131/2024AL,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33410095,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/47/6c/5f/244534748.jpg,15,1,344000.0,{'price': {'amount': 344000.0}},flat,sale,48.0,1,1,Sete Rios,Lisboa,São Domingos de Benfica,Sete Rios,pt,38.7406437,-9.1620251,False,https://www.idealista.pt/imovel/33410095/,True,good,False,True,7167.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,117/2024AL,,,,
33410039,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b5/b1/ef/244533783.jpg,15,3,351000.0,{'price': {'amount': 351000.0}},flat,sale,50.0,1,1,Sete Rios,Lisboa,São Domingos de Benfica,Sete Rios,pt,38.7378053,-9.1614445,False,https://www.idealista.pt/imovel/33410039/,True,good,False,True,7020.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,120/2024AL,,,,
33410048,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/14/33/46/244530829.jpg,22,bj,680000.0,{'price': {'amount': 680000.0}},flat,sale,130.0,3,2,rua Camilo Castelo Branco,Lisboa,Santo António,Av. da Liberdade - Marquês de Pombal,pt,38.7249311,-9.1487103,False,https://www.idealista.pt/imovel/33410048/,False,good,False,True,5231.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso en rua Camilo Castelo Branco'}",True,False,False,False,{'groupDescription': 'Destacado'},False,False,,"Apartamento de 3 dormitorios y 1 baño con terraza en el Marqués de Pombal en Lisboa Con una ubicación excepcional en el corazón de la ciudad, justo al lado de la Avenida da Liberdade, este extraordinario apartamento en planta baja de unos 130 m2 consta de 3 dormitorios, uno de ellos en suite con un baño de 6 m2 y un vestidor de 5 m2, un despacho, 2 dormitorios, despensa, cocina totalmente equipada con electrodomésticos Bosch y salón con acceso a una magnífica terraza de 35 m2 para decorar a su gusto y que permite crear varios ambientes. Aire acondicionado en todas las habitaciones. Excelente orientación solar. Vivir en este apartamento es beneficiarse de un estilo de vida único con todas las comodidades que ofrece el centro de la ciudad de Lisboa, lo que le permite desplazarse a pie por esta zona noble, disfrutar del Parque Eduardo VII, del comercio y los servicios existentes, muy bien comunicado por transporte público, así como el metro que le permite desplazarse a varios puntos de la ciudad. Totalmente reformado de líneas sencillas, con caché, colores neutros y con detalles estéticos atemporales, conjugando lo tradicional y lo contemporáneo, que prima la elegancia y la armonía. Se encuentra a estrenar de la recuperación. Excelente oportunidad de inversión. Ven a visitarlo Más fotos en breve. Algunas fotos son meramente ilustrativas con Home Staging virtual para visualización de la distribución del espacio Licencia AMI - 21005.",,,
33410045,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/6b/d8/c0/244807293.jpg,30,3,1290000.0,{'price': {'amount': 1290000.0}},flat,sale,160.0,4,3,Castelo - Mouraria,Lisboa,Santa Maria Maior,Castelo - Mouraria,pt,38.7140403,-9.133516,False,https://www.idealista.pt/imovel/33410045/,True,good,False,,8063.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Piso'}",True,False,True,False,,False,False,119289, ref: 119289.,,,
33410042,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/87/a8/6b/244807238.jpg,16,,199500.0,{'price': {'amount': 199500.0}},flat,sale,38.0,1,1,Santa Catarina,Lisboa,Misericórdia,Santa Catarina,pt,38.7090489,-9.1468613,False,https://www.idealista.pt/imovel/33410042/,False,renew,False,,5250.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,119369,"Ubicado en el corazón del distrito de Misericordia, cerca de todas las comodidades, este apartamento T1 en planta baja ofrece un potencial increíble. Con una superficie de 38,50m2, incluye una luminosa sala de estar, un dormitorio contiguo a un baño con WC y lavabo. Ideal como segunda residencia o inversión para alquiler, este espacio requiere una renovación completa, ofreciendo así la oportunidad de personalizar según sus gustos. Aproveche la ubicación céntrica y conveniente, a pocos pasos de tiendas, restaurantes y transporte público. ¡No pierda esta prometedora oportunidad de inversión! Contácteme hoy mismo para programar una visita y descubrir todo el potencial de esta propiedad. Hablo francés, inglés e italiano. Comparto con todas las agencias en una proporción de 50/50. ref: 119369.",,,
33410017,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/3f/1b/ea/244807144.jpg,28,3,708210.0,{'price': {'amount': 708210.0}},flat,sale,192.0,4,2,Pena,Lisboa,Arroios,Pena,pt,38.7283145,-9.1424629,False,https://www.idealista.pt/imovel/33410017/,False,good,False,,3689.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,119359,"Espacioso Apartamento Familiar en el Corazón de Arroios Bienvenidos al corazón del barrio de Arroios: Joaquim Bonifácio, donde todas las comodidades están al alcance. Ubicado en un edificio bien mantenido que data de 1977, este apartamento familiar de tipo T4 ofrece un ambiente de vida cómodo y conveniente, ideal para una vida urbana dinámica. Ubicado en el tercer piso, accesible por ascensor, este apartamento cuenta con una distribución inteligente y funcional. Al entrar, se encuentra con una entrada espaciosa que conduce a una luminosa sala de estar doble con una marquesina contigua, que proporciona espacio adicional para relajarse. También encontrará tres cómodas habitaciones, un práctico trastero y una cocina equipada. Además, una segunda entrada en el rellano permite el acceso a otra parte del apartamento, que incluye una sala de estar doble con balcón, una habitación adicional y un baño. Características de la propiedad: Piso: Tercero con ascensor Seguridad: Intercomunicador y código de acceso Ventanas: Doble acristalamiento de PVC y madera Agua: Individual, calentador de agua eléctrico Persianas manuales Condominio gestionado por un síndico profesional Clasificación de Eficiencia Energética (DPE): C Este apartamento ofrece un agradable entorno de vida, con sus espacios luminosos, sus modernas comodidades y su ubicación céntrica. No pierdas la oportunidad de mudarte a este apacible refugio en el corazón de la ciudad. Contáctame hoy mismo para programar una visita y descubrir todo el potencial de esta propiedad. Hablo francés, inglés e italiano. Comparto con todas las agencias en un 50/50. ref: 119359.",,,
33410015,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/9e/ed/06/244807095.jpg,19,,330498.0,{'price': {'amount': 330498.0}},flat,sale,45.0,1,1,Centro,Lisboa,Campolide,Centro,pt,38.728733,-9.1667351,False,https://www.idealista.pt/imovel/33410015/,False,good,False,,7344.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,119366,"¡Maravilloso apartamento T1 completamente renovado en venta! ¡Ubicado en el codiciado barrio de Campolide, este espacio ofrece un entorno de vida excepcional! Sus dos balcones ofrecen una vista tranquila a un jardín, ¡invitando a la relajación! ¡Al entrar, descubre una atmósfera cálida y acogedora! La cocina americana, la luminosa sala de estar que se abre a uno de los balcones, un dormitorio tranquilo y un baño moderno completan este conjunto elegante. ¡Renovado con cuidado, este apartamento combina encanto y funcionalidad, con trabajos completos que incluyen agua y electricidad! Su ubicación en planta baja asegura una privacidad apreciable, con vistas al jardín del edificio. Idealmente situado en un barrio chic de Lisboa, disfruta de las numerosas tiendas y servicios cercanos. El acceso al transporte público, a las prestigiosas escuelas como el Lycée Français y a las principales vías de comunicación es fácil. ¡Ya sea que estés buscando una residencia principal o una inversión para alquilar, esta oportunidad ofrece un rendimiento superior al 6%! ¡No pierdas esta oportunidad única! ¡Contáctame hoy mismo para programar una visita y descubrir todo el potencial de esta propiedad! Hablo francés, inglés e italiano. Comparto con todas las agencias en un 50/50. ref: 119366.",,,
33409989,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/44/f5/41/244523567.jpg,19,4,450000.0,{'price': {'amount': 450000.0}},flat,sale,51.0,1,2,rua de São Bento,Lisboa,Estrela,Lapa,pt,38.7157531,-9.1546719,False,https://www.idealista.pt/imovel/33409989/,True,good,False,True,8824.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso en rua de São Bento'}",False,False,False,False,,False,False,APA_621,,,,
33410012,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/9a/75/47/244523356.jpg,17,2,910000.0,{'price': {'amount': 910000.0}},flat,sale,220.0,4,5,Alto do Lumiar - Quinta das Conchas - Quinta do Lambert,Lisboa,Lumiar,Alto do Lumiar - Quinta das Conchas - Quinta do Lambert,pt,38.7763325,-9.1571854,False,https://www.idealista.pt/imovel/33410012/,False,good,False,True,4136.0,{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,APA_1006LUMI,,,,
33409938,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c4/53/ed/244520634.jpg,29,6,279900.0,{'price': {'amount': 279900.0}},flat,sale,38.0,1,1,Estrada de Benfica,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.7459071,-9.1825079,False,https://www.idealista.pt/imovel/33409938/,False,good,False,False,7366.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,1.2.0001,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33409921,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/43/e8/e4/244520049.jpg,22,,185000.0,{'price': {'amount': 185000.0}},flat,sale,50.0,1,1,rua Frei Fortunato de São Boaventura s/n,Lisboa,Beato,,pt,38.7363037,-9.1230971,True,https://www.idealista.pt/imovel/33409921/,False,good,False,,3700.0,{'typology': 'flat'},"{'subtitle': 'Beato, Lisboa', 'title': 'Piso en rua Frei Fortunato de São Boaventura s/n'}",False,False,False,False,,False,False,1196-8852,"¿Estás pensando en vivir solo o en pareja? Si está buscando su nuevo hogar para comenzar una nueva vida, ¡acaba de encontrarlo! El sol brilla a través de la ventana del dormitorio de una manera intensa y refrescante. Los techos altos del apartamento son una característica muy bienvenida de la construcción de época. Tarima de madera que evoca el encanto de un suelo antiguo y bien cuidado, un salón acogedor y una cocina con un inmenso potencial. Perfectamente habitable, y una actualización reforzará el encanto y brindará un ambiente más moderno. Está ubicado en la planta baja del primer piso, en una zona tranquila, pero muy cerca de servicios y transporte. Imagine la facilidad para moverse por la ciudad. utilizando el eficiente sistema de transporte público de Lisboa. Con el Metro Olaias a tan sólo 600 metros, tendrás acceso rápido y directo a todas las zonas de la ciudad. Este apartamento está rodeado de una amplia gama de servicios, por lo que podrás ir andando a comercios cercanos, colegios, gimnasios, supermercados, restaurantes, farmacias, entre otros servicios. Tendrás todo lo que necesitas a tu alcance. Escuelas: Escola Básica 1 Engenheiro Duarte Pacheco -140mEscola Básica do 2º e 3º Ciclo das Olaias - 600mEscola Artística António Arroio - 750mInstituto Superior Técnico - 1,7km Transporte: Autobuses: Metro Olaias, línea roja: 600 m ¿Vas a dejar para mañana lo que puedes cambiar hoy? ¡Llame y programe una visita! *** Propiedad vendida en forma exclusiva. Esta propiedad está disponible para compartir negocios con todos los agentes y profesionales inmobiliarios en una proporción 50/50. No dude en presentar esta oportunidad a sus clientes compradores y hablar con nosotros para programar su visita. Características: Características exteriores: piso alto; Características interiores - Hall de entrada; Otros equipos: refrigerador; Lavadora; Vistas - Vista de la ciudad;.",,,
33409904,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/19/39/45/244518650.jpg,104,,5500000.0,{'price': {'amount': 5500000.0}},flat,sale,686.0,6,7,"rua Canto da Maya, 1",Lisboa,Campolide,Praça de Espanha - Sete Rios,pt,38.7373972,-9.1683818,True,https://www.idealista.pt/imovel/33409904/,True,good,False,True,8017.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso en rua Canto da Maya, 1'}",True,False,False,False,,False,False,APA_620,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33409846,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/57/02/a5/244508897.jpg,40,1,595000.0,{'price': {'amount': 595000.0}},flat,sale,113.0,2,2,rua Vila Correia,Lisboa,Belém,Torre de Belém,pt,38.697023,-9.212743,False,https://www.idealista.pt/imovel/33409846/,True,good,False,True,5265.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Piso en rua Vila Correia'}",True,True,False,False,,False,False,24142 - L012024142,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33409852,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e9/db/62/244509055.jpg,17,3,320000.0,{'price': {'amount': 320000.0}},flat,sale,53.0,1,1,Calçada dos Barbadinhos,Lisboa,São Vicente,Santa Engrácia,pt,38.7200094,-9.1190167,False,https://www.idealista.pt/imovel/33409852/,True,good,False,False,6038.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso en Calçada dos Barbadinhos'}",True,False,False,False,{'groupDescription': 'Destacado'},False,False,,,,,
33409800,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/28/f2/bb/244490125.jpg,18,,170000.0,{'price': {'amount': 170000.0}},flat,sale,52.0,2,1,Olivais,Lisboa,Olivais,,pt,38.7723654,-9.1118466,False,https://www.idealista.pt/imovel/33409800/,False,renew,False,,3269.0,{'typology': 'flat'},"{'subtitle': 'Olivais, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,KWPT-000124,"Piso de 2 habitaciones en Olivais Norte para reformar a tu gusto. Cerca de comercio y servicios: supermercados, farmacia, cafeterías, restaurantes, plaza, oficina de impuestos, junta parroquial, Centro Comercial Vasco da Gama, Olivais Shopping, Centro Comercial Portela. Transporte: autobuses a varias localidades y metro, estación Encarnação. Acceso: A5, 2ª Circular, Puente Vasco da Gama, IC17, N10 e IC2 Edificio de los años 60, completamente original en una 2ª planta sin ascensor.",,,
